Number,ApiFunName
11733,RpcErrorLoadErrorInfo
11734,RpcErrorResetEnumeration
11735,RpcErrorSaveErrorInfo
11736,RpcErrorStartEnumeration
11737,RpcFreeAuthorizationContext
11738,RpcGetAuthorizationContextForClient
11739,RpcIfInqId
11740,RpcImpersonateClientContainer
11741,RpcMgmtEnableIdleCleanup
11742,RpcMgmtEpEltInqBegin
11743,RpcMgmtEpEltInqDone
11744,RpcMgmtEpEltInqNextA
11745,RpcMgmtEpEltInqNextW
11746,RpcMgmtEpUnregister
11747,RpcMgmtInqComTimeout
11748,RpcMgmtInqDefaultProtectLevel
11749,RpcMgmtInqServerPrincNameA
11750,RpcMgmtInqServerPrincNameW
11751,RpcMgmtIsServerListening
11752,RpcMgmtSetAuthorizationFn
11753,RpcMgmtSetCancelTimeout
11754,RpcMgmtSetComTimeout
11755,RpcMgmtSetServerStackSize
11756,RpcMgmtStopServerListening
11757,RpcMgmtWaitServerListen
11758,RpcNetworkInqProtseqsW
11759,RpcNetworkIsProtseqValidA
11760,RpcNetworkIsProtseqValidW
11761,RpcObjectInqType
11762,RpcObjectSetInqFn
11763,RpcProtseqVectorFreeW
11764,RpcRaiseException
11765,RpcRevertContainerImpersonation
11766,RpcRevertToSelf
11767,RpcRevertToSelfEx
11768,RpcServerCompleteSecurityCallback
11769,RpcServerInqBindingHandle
11770,RpcServerInqBindings
11771,RpcServerInqBindingsEx
11772,RpcServerInqCallAttributesA
11773,RpcServerInqCallAttributesW
11774,RpcServerInqDefaultPrincNameA
11775,RpcServerInqDefaultPrincNameW
11776,RpcServerInqIf
11777,RpcServerInterfaceGroupActivate
11778,RpcServerInterfaceGroupClose
11779,RpcServerInterfaceGroupDeactivate
11780,RpcServerInterfaceGroupInqBindings
11781,RpcServerRegisterAuthInfoW
11782,RpcServerRegisterIf
11783,RpcServerRegisterIf2
11784,RpcServerRegisterIfEx
11785,RpcServerSubscribeForNotification
11786,RpcServerTestCancel
11787,RpcServerUnregisterIf
11788,RpcServerUseAllProtseqsEx
11789,RpcServerUseAllProtseqsIf
11790,RpcServerUseAllProtseqsIfEx
11791,RpcServerUseProtseqA
11792,RpcServerUseProtseqEpA
11793,RpcServerUseProtseqEpW
11794,RpcServerUseProtseqExA
11795,RpcServerUseProtseqExW
11796,RpcServerUseProtseqIfA
11797,RpcServerUseProtseqIfExA
11798,RpcServerUseProtseqIfExW
11799,RpcServerUseProtseqIfW
11800,RpcServerUseProtseqW
11801,RpcServerYield
11802,RpcSmAllocate
11803,RpcSmDestroyClientContext
11804,RpcSmEnableAllocate
11805,RpcSmFree
11806,RpcSmGetThreadHandle
11807,RpcSmSetClientAllocFree
11808,RpcSmSetThreadHandle
11809,RpcSsAllocate
11810,RpcSsContextLockExclusive
11811,RpcSsDestroyClientContext
11812,RpcSsDisableAllocate
11813,RpcSsEnableAllocate
11814,RpcSsFree
11815,RpcSsGetContextBinding
11816,RpcSsGetThreadHandle
11817,RpcSsSetClientAllocFree
11818,RpcSsSetThreadHandle
11819,RpcStringBindingComposeA
11820,RpcStringBindingComposeW
11821,RpcStringBindingParseW
11822,RpcStringFreeW
11823,RpcUserFree
11824,rresvport
11825,RsopAccessCheckByType
11826,RsopFileAccessCheck
11827,RsopLoggingEnabled
11828,RsopResetPolicySettingStatus
11829,RsopSetPolicySettingStatus
11830,RtlIpv4AddressToStringExA
11831,RtlIpv4AddressToStringExW
11832,RtlIpv6AddressToStringExA
11833,RtlIpv6AddressToStringExW
11834,RtmLockDestination
11835,RtmLockNextHop
11836,RtmLockRoute
11837,RtmUpdateAndUnlockRoute
11838,RunAsNewUser_RunDLLW
11839,RunDll32ShimW
11840,RunHTMLApplication
11841,RunOnceUrlCache
11842,RunSetupCommandA
11843,RunSetupCommandW
11844,RxNetAccessAdd
11845,RxNetAccessDel
11846,RxNetAccessEnum
11847,RxNetAccessGetInfo
11848,RxNetAccessGetUserPerms
11849,RxNetAccessSetInfo
11850,RxNetServerEnum
11851,RxNetUserPasswordSet
11852,SafeArrayAccessData
11853,SafeArrayAddRef
11854,SafeArrayAllocData
11855,SafeArrayAllocDescriptor
11856,SafeArrayAllocDescriptorEx
11857,SafeArrayCopy
11858,SafeArrayCopyData
11859,SafeArrayCreate
11860,SafeArrayCreateEx
11861,SafeArrayCreateVector
11862,SafeArrayCreateVectorEx
11863,SafeArrayDestroy
11864,SafeArrayDestroyData
11865,SafeArrayDestroyDescriptor
11866,SafeArrayGetDim
11867,SafeArrayGetElement
11868,SafeArrayGetElemsize
11869,SafeArrayGetIID
11870,SafeArrayGetLBound
11871,SafeArrayGetRecordInfo
11872,SafeArrayGetUBound
11873,SafeArrayGetVartype
11874,SafeArrayLock
11875,SafeArrayPtrOfIndex
11876,SafeArrayPutElement
11877,SafeArrayRedim
11878,SafeArrayReleaseData
11879,SafeArrayReleaseDescriptor
11880,SafeArraySetIID
11881,SafeArraySetRecordInfo
11882,SafeArrayUnaccessData
11883,SafeArrayUnlock
11884,SafeBaseRegGetKeySecurity
11885,SaferCloseLevel
11886,SaferComputeTokenFromLevel
11887,SaferCreateLevel
11888,SaferGetLevelInformation
11889,SaferGetPolicyInformation
11890,SaferiChangeRegistryScope
11891,SaferiCompareTokenLevels
11892,SaferIdentifyLevel
11893,SaferiIsDllAllowed
11894,SaferiIsExecutableFileType
11895,SaferiPopulateDefaultsInRegistry
11896,SaferiSearchMatchingHashRules
11897,SaferRecordEventLogEntry
11898,SaferSetLevelInformation
11899,SaferSetPolicyInformation
11900,SaslAcceptSecurityContext
11901,SaslEnumerateProfilesA
11902,SaslEnumerateProfilesW
11903,SaslGetContextOption
11904,SaslGetProfilePackageA
11905,SaslGetProfilePackageW
11906,SaslIdentifyPackageA
11907,SaslIdentifyPackageW
11908,SaslInitializeSecurityContextA
11909,SaslInitializeSecurityContextW
11910,SaslSetContextOption
11911,SaveCurrentMonitorSettings
11912,SaveCurrentSettings
11913,SaveDC
11914,ScaleViewportExtEx
11915,ScaleWindowExtEx
11916,SCardAccessStartedEvent
11917,SCardAddReaderToGroupA
11918,SCardAddReaderToGroupW
11919,SCardAudit
11920,SCardBeginTransaction
11921,SCardCancel
11922,SCardConnectA
11923,SCardConnectW
11924,SCardControl
11925,SCardDisconnect
11926,SCardEndTransaction
11927,SCardEstablishContext
11928,SCardForgetCardTypeA
11929,SCardForgetCardTypeW
11930,SCardForgetReaderA
11931,SCardForgetReaderGroupA
11932,SCardForgetReaderGroupW
11933,SCardForgetReaderW
11934,SCardFreeMemory
11935,SCardGetAttrib
11936,SCardGetCardTypeProviderNameA
11937,SCardGetCardTypeProviderNameW
11938,SCardGetDeviceTypeIdA
11939,SCardGetDeviceTypeIdW
11940,SCardGetProviderIdA
11941,SCardGetProviderIdW
11942,SCardGetReaderDeviceInstanceIdA
11943,SCardGetReaderDeviceInstanceIdW
11944,SCardGetReaderIconA
11945,SCardGetReaderIconW
11946,SCardGetStatusChangeA
11947,SCardGetStatusChangeW
11948,SCardGetTransmitCount
11949,SCardIntroduceCardTypeA
11950,SCardIntroduceCardTypeW
11951,SCardIntroduceReaderA
11952,SCardIntroduceReaderGroupA
11953,SCardIntroduceReaderGroupW
11954,SCardIntroduceReaderW
11955,SCardIsValidContext
11956,SCardListCardsA
11957,SCardListCardsW
11958,SCardListInterfacesA
11959,SCardListInterfacesW
11960,SCardListReaderGroupsA
11961,SCardListReaderGroupsW
11962,SCardListReadersA
11963,SCardListReadersW
11964,SCardListReadersWithDeviceInstanceIdA
11965,SCardListReadersWithDeviceInstanceIdW
11966,SCardLocateCardsA
11967,SCardLocateCardsByATRA
11968,SCardLocateCardsByATRW
11969,SCardLocateCardsW
11970,SCardReadCacheA
11971,SCardReadCacheW
11972,SCardReconnect
11973,SCardReleaseContext
11974,SCardReleaseStartedEvent
11975,SCardRemoveReaderFromGroupA
11976,SCardRemoveReaderFromGroupW
11977,SCardSetAttrib
11978,SCardSetCardTypeProviderNameA
11979,SCardSetCardTypeProviderNameW
11980,SCardState
11981,SCardStatusA
11982,SCardStatusW
11983,SCardTransmit
11984,SCardUIDlgSelectCardA
11985,SCardUIDlgSelectCardW
11986,SCardWriteCacheA
11987,SCardWriteCacheW
11988,ScheduleJob
11989,ScreenToClient
11990,ScriptApplyDigitSubstitution
11991,ScriptApplyLogicalWidth
11992,ScriptBreak
11993,ScriptCacheGetHeight
11994,ScriptCPtoX
11995,ScriptFreeCache
11996,ScriptGetCMap
11997,ScriptGetFontAlternateGlyphs
11998,ScriptGetFontFeatureTags
11999,ScriptGetFontLanguageTags
12000,ScriptGetFontProperties
12001,ScriptGetFontScriptTags
12002,ScriptGetGlyphABCWidth
12003,ScriptGetLogicalWidths
12004,ScriptGetProperties
12005,ScriptIsComplex
12006,ScriptItemize
12007,ScriptItemizeOpenType
12008,ScriptJustify
12009,ScriptLayout
12010,ScriptPlace
12011,ScriptPlaceOpenType
12012,ScriptPositionSingleGlyph
12013,ScriptRecordDigitSubstitution
12014,ScriptShape
12015,ScriptShapeOpenType
12016,ScriptStringAnalyse
12017,ScriptStringCPtoX
12018,ScriptStringFree
12019,ScriptStringGetLogicalWidths
12020,ScriptStringGetOrder
12021,ScriptStringOut
12022,ScriptStringValidate
12023,ScriptStringXtoCP
12024,ScriptSubstituteSingleGlyph
12025,ScriptTextOut
12026,ScriptXtoCP
12027,ScrollChildren
12028,ScrollConsoleScreenBufferA
12029,ScrollConsoleScreenBufferW
12030,ScrollDC
12031,ScrollItemPattern_ScrollIntoView
12032,ScrollPattern_Scroll
12033,ScrollPattern_SetScrollPercent
12034,ScrollWindow
12035,ScrollWindowEx
12036,SearchPathA
12037,SearchPathW
12038,SearchStatusCode
12039,SearchTreeForFile
12040,SearchTreeForFileW
12041,SecpFreeMemory
12042,SecpTranslateName
12043,SecurityDescriptorToBinarySD
12044,Security_ContextListTimeout
12045,select
12046,SelectClipPath
12047,SelectClipRgn
12048,SelectCMM
12049,SelectionItemPattern_AddToSelection
12050,SelectionItemPattern_RemoveFromSelection
12051,SelectionItemPattern_Select
12052,SelectObject
12053,SelectPalette
12054,SelectTransDlg
12055,send
12056,SendARP
12057,SendDlgItemMessageA
12058,SendDlgItemMessageW
12059,SendDriverMessage
12060,SendIMEMessageExA
12061,SendIMEMessageExW
12062,SendInput
12063,SendMessageA
12064,SendMessageCallbackA
12065,SendMessageCallbackW
12066,SendMessageTimeoutA
12067,SendMessageTimeoutW
12068,SendMessageW
12069,SendNotifyMessageA
12070,SendNotifyMessageW
12071,SendSAS
12072,SendScsiInquiry
12073,SendScsiReadCapacity
12074,SendScsiReportLuns
12075,sendto
12076,SendToFaxRecipient
12077,Send_AndRecvUdpWithParam
12078,Send_MessagePrivate
12079,Send_MessagePrivateEx
12080,Send_OpenTcpConnectionAndSend
12081,SetAbortProc
12082,SetAccessForIEAppContainer
12083,SetAclInformation
12084,SetActivePwrScheme
12085,SetActiveWindow
12086,SetAdapterIpAddress
12087,SetAddrInfoExA
12088,SetAddrInfoExW
12089,SetAppCompatData
12090,SetAppCompatStringPointer
12091,SetArcDirection
12092,SetBitmapBits
12093,SetBitmapDimensionEx
12094,SetBkColor
12095,SetBkMode
12096,SetBoundsRect
12097,SetBrushOrgEx
12098,SetCachedSigningLevel
12099,SetCalendarInfoA
12100,SetCalendarInfoW
12101,SetCapture
12102,SetCaretBlinkTime
12103,SetCaretPos
12104,SetCheckUserInterruptShared
12105,SetClassLongA
12106,SetClassLongW
12107,SetClassWord
12108,SetClipboardData
12109,SetClipboardViewer
12110,SetClusterGroupName
12111,SetClusterGroupNodeList
12112,SetClusterGroupSetDependencyExpression
12113,SetClusterName
12114,SetClusterNetworkName
12115,SetClusterNetworkPriorityOrder
12116,SetClusterQuorumResource
12117,SetClusterResourceDependencyExpression
12118,SetClusterResourceName
12119,SetClusterServiceAccountPassword
12120,SetCoalescableTimer
12121,SetColorAdjustment
12122,SetColorProfileElement
12123,SetColorProfileElementReference
12124,SetColorProfileElementSize
12125,SetColorProfileHeader
12126,SetColorSpace
12127,SetCommBreak
12128,SetCommConfig
12129,SetCommMask
12130,SetCommState
12131,SetCommTimeouts
12132,SetComPlusPackageInstallStatus
12133,SetComputerNameA
12134,SetComputerNameEx2W
12135,SetComputerNameExA
12136,SetComputerNameExW
12137,SetComputerNameW
12138,SetConsoleActiveScreenBuffer
12139,SetConsoleCP
12140,SetConsoleCtrlHandler
12141,SetConsoleCursor
12142,SetConsoleCursorInfo
12143,SetConsoleCursorMode
12144,SetConsoleCursorPosition
12145,SetConsoleDisplayMode
12146,SetConsoleFont
12147,SetConsoleHardwareState
12148,SetConsoleHistoryInfo
12149,SetConsoleIcon
12150,SetConsoleKeyShortcuts
12151,SetConsoleLocalEUDC
12152,SetConsoleMaximumWindowSize
12153,SetConsoleMenuClose
12154,SetConsoleMode
12155,SetConsoleNlsMode
12156,SetConsoleOS2OemFormat
12157,SetConsoleOutputCP
12158,SetConsolePalette
12159,SetConsoleScreenBufferInfoEx
12160,SetConsoleScreenBufferSize
12161,SetConsoleTextAttribute
12162,SetConsoleTitleA
12163,SetConsoleTitleW
12164,SetConsoleWindowInfo
12165,SetContextAttributesA
12166,SetContextAttributesW
12167,SetConvertStg
12168,SetCredentialsAttributesA
12169,SetCredentialsAttributesW
12170,SetCriticalSectionSpinCount
12171,SetCrossSlideParametersInteractionContext
12172,SetCurrentConsoleFontEx
12173,SetCurrentDirectoryA
12174,SetCurrentDirectoryW
12175,SetCurrentProcessExplicitAppUserModelID
12176,SetCurrentThreadCompartmentId
12177,SetCurrentThreadCompartmentScope
12178,SetCursor
12179,SetCursorPos
12180,SetDCBrushColor
12181,SetDCPenColor
12182,SetDebugErrorLevel
12183,SetDefaultCommConfigA
12184,SetDefaultCommConfigW
12185,SetDefaultDllDirectories
12186,SetDefaultModemSettings
12187,SetDeskWallpaper
12188,SetDeviceGammaRamp
12189,SetDIBColorTable
12190,SetDIBits
12191,SetDIBitsToDevice
12192,SetDifxLogCallbackA
12193,SetDifxLogCallbackW
12194,SetDisplayAutoRotationPreferences
12195,SetDisplayConfig
12196,SetDlgItemInt
12197,SetDlgItemTextA
12198,SetDlgItemTextW
12199,SetDllDirectoryA
12200,SetDllDirectoryW
12201,SetDnsSettings
12202,SetDocumentBitStg
12203,SetDoubleClickTime
12204,SetDriverPackageRestorePoint
12205,SetDynamicTimeZoneInformation
12206,SetEnabledUnicodeRanges
12207,SetEncryptedFileMetadata
12208,SetEndOfFile
12209,SetEnhMetaFileBits
12210,SetEntriesInAccessListA
12211,SetEntriesInAclA
12212,SetEntriesInAuditListA
12213,SetEntriesInAuditListW
12214,SetEnvironmentStringsA
12215,SetEnvironmentStringsW
12216,SetEnvironmentVariableA
12217,SetEnvironmentVariableW
12218,SetErrorInfo
12219,SetErrorMode
12220,SetEvent
12221,SetEventWhenCallbackReturns
12222,SetFactoid
12223,SetFeatureReportResponse
12224,SetFileApisToANSI
12225,SetFileApisToOEM
12226,SetFileAttributesA
12227,SetFileAttributesTransactedA
12228,SetFileAttributesTransactedW
12229,SetFileAttributesW
12230,SetFileBandwidthReservation
12231,SetFileCompletionNotificationModes
12232,SetFileInformationByHandle
12233,SetFileIoOverlappedRange
12234,SetFilePointer
12235,SetFilePointerEx
12236,SetFileSecurityA
12237,SetFileSecurityW
12238,SetFileShortNameA
12239,SetFileShortNameW
12240,SetFileTime
12241,SetFileValidData
12242,SetFirmwareEnvironmentVariableA
12243,SetFirmwareEnvironmentVariableExA
12244,SetFirmwareEnvironmentVariableExW
12245,SetFirmwareEnvironmentVariableW
12246,SetFlags
12247,SetFocus
12248,SetForegroundWindow
12249,SetFormW
12250,SetGestureConfig
12251,SetGraphicsMode
12252,SetGroupDependencyExpression
12253,SetGuide
12254,SetHandleCount
12255,SetHandleInformation
12256,sethostname
12257,SetICMMode
12258,SetICMProfileA
12259,SetICMProfileW
12260,SetIfEntry
12261,SetImageConfigInformation
12262,SetInertiaParameterInteractionContext
12263,SetInformationJobObject
12264,SetInteractionConfigurationInteractionContext
12265,SetInterfaceDnsSettings
12266,SetInternetPolicies
12267,SetIoRateControlInformationJobObject
12268,SetIpForwardEntry
12269,SetIpForwardEntry2
12270,SetIpInterfaceEntry
12271,SetIpNetEntry
12272,SetIpNetEntry2
12273,SetIpStatistics
12274,SetIpStatisticsEx
12275,SetIpTTL
12276,SetIScsiGroupPresharedKey
12277,SetIScsiIKEInfoA
12278,SetIScsiIKEInfoW
12279,SetIScsiInitiatorCHAPSharedSecret
12280,SetIScsiInitiatorNodeNameA
12281,SetIScsiInitiatorNodeNameW
12282,SetIScsiInitiatorRADIUSSharedSecret
12283,SetIScsiTunnelModeOuterAddressA
12284,SetIScsiTunnelModeOuterAddressW
12285,SetJobCompartmentId
12286,SetJobW
12287,SetKernelObjectSecurity
12288,SetKeyboardState
12289,SetLastErrorEx
12290,SetLayeredWindowAttributes
12291,SetLayout
12292,SetLocaleInfoA
12293,SetLocaleInfoW
12294,SetLocalPrimaryComputerNameA
12295,SetLocalPrimaryComputerNameW
12296,SetLocalTime
12297,SetMagnificationDesktopColorEffect
12298,SetMailslotInfo
12299,SetManagedExternally
12300,SetMapMode
12301,SetMapperFlags
12302,SetMenu
12303,SetMenuContextHelpId
12304,SetMenuDefaultItem
12305,SetMenuInfo
12306,SetMenuItemBitmaps
12307,SetMenuItemInfoA
12308,SetMenuItemInfoW
12309,SetMessageExtraInfo
12310,SetMessageWaitingIndicator
12311,SetMetaFileBitsEx
12312,SetMetaRgn
12313,SetMiterLimit
12314,SetMonitorBrightness
12315,SetMonitorColorTemperature
12316,SetMonitorContrast
12317,SetMonitorDisplayAreaPosition
12318,SetMonitorDisplayAreaSize
12319,SetMonitorRedGreenOrBlueDrive
12320,SetMonitorRedGreenOrBlueGain
12321,SetMouseWheelParameterInteractionContext
12322,SetNamedPipeAttribute
12323,SetNamedPipeHandleState
12324,SetNamedSecurityInfoA
12325,SetNamedSecurityInfoExA
12326,SetNamedSecurityInfoExW
12327,SetNetScheduleAccountInformation
12328,SetNetworkInformation
12329,SetOaNoCache
12330,SetOleautModule
12331,SetPaletteEntries
12332,SetParent
12333,SetPerTcp6ConnectionEStats
12334,SetPerTcp6ConnectionStats
12335,SetPerTcpConnectionEStats
12336,SetPerTcpConnectionStats
12337,SetPerUserSecValuesA
12338,SetPerUserSecValuesW
12339,SetPivotInteractionContext
12340,SetPixel
12341,SetPixelFormat
12342,SetPixelV
12343,SetPolyFillMode
12344,SetPortW
12345,SetPrinterDataExW
12346,SetPrinterDataW
12347,SetPrinterW
12348,SetPriorityClass
12349,SetPrivateObjectSecurity
12350,SetPrivateObjectSecurityEx
12351,SetProcessAffinityMask
12352,SetProcessAffinityUpdateMode
12353,SetProcessDefaultCpuSets
12354,SetProcessDefaultLayout
12355,SetProcessDEPPolicy
12356,SetProcessDPIAware
12357,SetProcessDpiAwareness
12358,SetProcessDpiAwarenessInternal
12359,SetProcessInformation
12360,SetProcessMitigationPolicy
12361,SetProcessPreferredUILanguages
12362,SetProcessPriorityBoost
12363,SetProcessReference
12364,SetProcessRestrictionExemption
12365,SetProcessShutdownParameters
12366,SetProcessValidCallTargets
12367,SetProcessWindowStation
12368,SetProcessWorkingSetSize
12369,SetProcessWorkingSetSizeEx
12370,SetProgmanWindow
12371,SetPropA
12372,SetPropertyInteractionContext
12373,SetPropW
12374,SetProtectedPolicy
12375,SetRect
12376,SetRectEmpty
12377,SetRectRgn
12378,SetResourceManagerCompletionPort
12379,SetRestrictedErrorInfo
12380,SetROP2
12381,SetScrollInfo
12382,SetScrollPos
12383,SetScrollRange
12384,SetSearchPathMode
12385,SetSecurityAccessMask
12386,SetSecurityDescriptorControl
12387,SetSecurityDescriptorDacl
12388,SetSecurityDescriptorGroup
12389,SetSecurityDescriptorOwner
12390,SetSecurityDescriptorRMControl
12391,SetSecurityDescriptorSacl
12392,SetSecurityInfoExA
12393,SetSecurityInfoExW
12394,SetServiceA
12395,SetServiceAsTrustedA
12396,SetServiceAsTrustedW
12397,SetServiceBits
12398,SetServiceObjectSecurity
12399,SetServiceStatus
12400,SetServiceW
12401,SetSessionCompartmentId
12402,SetShellChangeNotifyWindow
12403,SetSocketMediaStreamingMode
12404,setsockopt
12405,SetSoftwareUpdateAdvertisementState
12406,SetStandardColorSpaceProfileA
12407,SetStandardColorSpaceProfileW
12408,SetStdHandle
12409,SetStdHandleEx
12410,SetStretchBltMode
12411,SetSuspendState
12412,SetSymLoadError
12413,SetSysColors
12414,SetSysColorsTemp
12415,SetSystemCursor
12416,SetSystemFileCacheSize
12417,SetSystemPaletteUse
12418,SetSystemPowerState
12419,SetSystemTime
12420,SetSystemTimeAdjustment
12421,SetTapeParameters
12422,SetTapePosition
12423,SetTaskmanWindow
12424,SetTcpEntry
12425,SetTermsrvAppInstallMode
12426,SetTextAlign
12427,SetTextCharacterExtra
12428,SetTextColor
12429,SetTextContext
12430,SetTextJustification
12431,SetThemeAppProperties
12432,SetThreadAffinityMask
12433,SetThreadContext
12434,SetThreadCursorCreationScaling
12435,SetThreadDesktop
12436,SetThreadDpiAwarenessContext
12437,SetThreadDpiHostingBehavior
12438,SetThreadErrorMode
12439,SetThreadExecutionState
12440,SetThreadGroupAffinity
12441,SetThreadIdealProcessor
12442,SetThreadIdealProcessorEx
12443,SetThreadInformation
12444,SetThreadLocale
12445,SetThreadpoolStackInformation
12446,SetThreadpoolThreadMaximum
12447,SetThreadpoolThreadMinimum
12448,SetThreadpoolTimer
12449,SetThreadpoolTimerEx
12450,SetThreadpoolWait
12451,SetThreadpoolWaitEx
12452,SetThreadPreferredUILanguages
12453,SetThreadPriorityBoost
12454,SetThreadSelectedCpuSets
12455,SetThreadStackGuarantee
12456,SetThreadToken
12457,SetThreadUILanguage
12458,SetTimer
12459,SetTimerQueueTimer
12460,SetTimeZoneInformation
12461,SetTokenInformation
12462,SetUmsThreadInformation
12463,SetUnhandledExceptionFilter
12464,SetUnicastIpAddressEntry
12465,SetupAddInstallSectionToDiskSpaceListA
12466,SetupAddInstallSectionToDiskSpaceListW
12467,SetupAddSectionToDiskSpaceListA
12468,SetupAddSectionToDiskSpaceListW
12469,SetupAddToDiskSpaceListA
12470,SetupAddToDiskSpaceListW
12471,SetupAddToSourceListA
12472,SetupAddToSourceListW
12473,SetupAdjustDiskSpaceListA
12474,SetupAdjustDiskSpaceListW
12475,SetupBackupErrorA
12476,SetupBackupErrorW
12477,SetupCancelTemporarySourceList
12478,SetupCloseFileQueue
12479,SetupCloseInfFile
12480,SetupCloseLog
12481,SetupColorMatchingA
12482,SetupColorMatchingW
12483,SetupComm
12484,SetupCommitFileQueue
12485,SetupCommitFileQueueA
12486,SetupCommitFileQueueW
12487,SetupConfigureWmiFromInfSectionA
12488,SetupConfigureWmiFromInfSectionW
12489,SetupCopyErrorA
12490,SetupCopyErrorW
12491,SetupCopyOEMInfA
12492,SetupCopyOEMInfW
12493,SetupCreateDiskSpaceListA
12494,SetupCreateDiskSpaceListW
12495,SetupDecompressOrCopyFileA
12496,SetupDecompressOrCopyFileW
12497,SetupDefaultQueueCallbackA
12498,SetupDefaultQueueCallbackW
12499,SetupDeleteErrorA
12500,SetupDeleteErrorW
12501,SetupDestroyDiskSpaceList
12502,SetupDiApplyPowerScheme
12503,SetupDiAskForOEMDisk
12504,SetupDiBuildClassInfoList
12505,SetupDiBuildClassInfoListExA
12506,SetupDiBuildClassInfoListExW
12507,SetupDiBuildDriverInfoList
12508,SetupDiCallClassInstaller
12509,SetupDiCancelDriverInfoSearch
12510,SetupDiChangeState
12511,SetupDiClassGuidsFromNameA
12512,SetupDiClassGuidsFromNameExA
12513,SetupDiClassGuidsFromNameExW
12514,SetupDiClassGuidsFromNameW
12515,SetupDiClassNameFromGuidA
12516,SetupDiClassNameFromGuidExA
12517,SetupDiClassNameFromGuidExW
12518,SetupDiClassNameFromGuidW
12519,SetupDiCreateDeviceInfoA
12520,SetupDiCreateDeviceInfoList
12521,SetupDiCreateDeviceInfoListExA
12522,SetupDiCreateDeviceInfoListExW
12523,SetupDiCreateDeviceInfoW
12524,SetupDiCreateDeviceInterfaceA
12525,SetupDiCreateDeviceInterfaceRegKeyA
12526,SetupDiCreateDeviceInterfaceRegKeyW
12527,SetupDiCreateDeviceInterfaceW
12528,SetupDiCreateDevRegKeyA
12529,SetupDiCreateDevRegKeyW
12530,SetupDiDeleteDeviceInfo
12531,SetupDiDeleteDeviceInterfaceData
12532,SetupDiDeleteDeviceInterfaceRegKey
12533,SetupDiDeleteDevRegKey
12534,SetupDiDestroyClassImageList
12535,SetupDiDestroyDeviceInfoList
12536,SetupDiDestroyDriverInfoList
12537,SetupDiDrawMiniIcon
12538,SetupDiEnumDeviceInfo
12539,SetupDiEnumDeviceInterfaces
12540,SetupDiEnumDriverInfoA
12541,SetupDiEnumDriverInfoW
12542,SetupDiGetActualModelsSectionA
12543,SetupDiGetActualModelsSectionW
12544,SetupDiGetActualSectionToInstallA
12545,SetupDiGetActualSectionToInstallExA
12546,SetupDiGetActualSectionToInstallExW
12547,SetupDiGetActualSectionToInstallW
12548,SetupDiGetClassBitmapIndex
12549,SetupDiGetClassDescriptionA
12550,SetupDiGetClassDescriptionExA
12551,SetupDiGetClassDescriptionExW
12552,SetupDiGetClassDescriptionW
12553,SetupDiGetClassDevPropertySheetsA
12554,SetupDiGetClassDevPropertySheetsW
12555,SetupDiGetClassDevsA
12556,SetupDiGetClassDevsExA
12557,SetupDiGetClassDevsExW
12558,SetupDiGetClassDevsW
12559,SetupDiGetClassImageIndex
12560,SetupDiGetClassImageList
12561,SetupDiGetClassImageListExA
12562,SetupDiGetClassImageListExW
12563,SetupDiGetClassInstallParamsA
12564,SetupDiGetClassInstallParamsW
12565,SetupDiGetClassPropertyExW
12566,SetupDiGetClassPropertyKeys
12567,SetupDiGetClassPropertyKeysExW
12568,SetupDiGetClassPropertyW
12569,SetupDiGetClassRegistryPropertyA
12570,SetupDiGetClassRegistryPropertyW
12571,SetupDiGetCustomDevicePropertyA
12572,SetupDiGetCustomDevicePropertyW
12573,SetupDiGetDeviceInfoListClass
12574,SetupDiGetDeviceInfoListDetailA
12575,SetupDiGetDeviceInfoListDetailW
12576,SetupDiGetDeviceInstallParamsA
12577,SetupDiGetDeviceInstallParamsW
12578,SetupDiGetDeviceInstanceIdA
12579,SetupDiGetDeviceInstanceIdW
12580,SetupDiGetDeviceInterfaceAlias
12581,SetupDiGetDeviceInterfaceDetailA
12582,SetupDiGetDeviceInterfaceDetailW
12583,SetupDiGetDeviceInterfacePropertyKeys
12584,SetupDiGetDeviceInterfacePropertyW
12585,SetupDiGetDevicePropertyKeys
12586,SetupDiGetDevicePropertyW
12587,SetupDiGetDeviceRegistryPropertyA
12588,SetupDiGetDeviceRegistryPropertyW
12589,SetupDiGetDriverInfoDetailA
12590,SetupDiGetDriverInfoDetailW
12591,SetupDiGetDriverInstallParamsA
12592,SetupDiGetDriverInstallParamsW
12593,SetupDiGetHwProfileFriendlyNameA
12594,SetupDiGetHwProfileFriendlyNameExA
12595,SetupDiGetHwProfileFriendlyNameExW
12596,SetupDiGetHwProfileFriendlyNameW
12597,SetupDiGetHwProfileList
12598,SetupDiGetHwProfileListExA
12599,SetupDiGetHwProfileListExW
12600,SetupDiGetINFClassA
12601,SetupDiGetINFClassW
12602,SetupDiGetSelectedDevice
12603,SetupDiGetSelectedDriverA
12604,SetupDiGetSelectedDriverW
12605,SetupDiGetWizardPage
12606,SetupDiInstallClassA
12607,SetupDiInstallClassExA
12608,SetupDiInstallClassExW
12609,SetupDiInstallClassW
12610,SetupDiInstallDevice
12611,SetupDiInstallDeviceInterfaces
12612,SetupDiInstallDriverFiles
12613,SetupDiLoadClassIcon
12614,SetupDiLoadDeviceIcon
